"","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016"
"15-Sep",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.03900861740112,0,15.753849029541,0,0,0,0,0,0,0,
"16-Sep",0,0,0,0,4.78604078292847,0,0,0,0,0,0,0,0,0,0,0,0,15.2119150161743,0,0,0,0,0,0,0,0,0,0,0,0,6.03443193435669,0,0,0,0,
"17-Sep",0,0,0,0,0,0,0,0,4.92393636703491,0,0,0,17.3963813781738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"18-Sep",0,0,0,0,0,0,12.6778526306152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"19-Sep",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.78876781463623,
"20-Sep",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.38037443161011,0,0,0,0,0,0,0,0,0,
"21-Sep",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.6229991912842,0,0,0,0,0,
"22-Sep",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.3246040344238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"23-Sep",0,0,0,0,0,0,0,25.7223892211914,3.86069321632385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33.6215744018555,0,0,0,0,0,0,0,0,0,0,
"24-Sep",26.4926567077637,0,0,0,7.67016839981079,4.74815464019775,0,19.2917900085449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.1877574920654,0,0,
"25-Sep",0,0,0,0,0,4.89653539657593,0,0,0,15.1504507064819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"26-Sep",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"27-Sep",0,0,0,0,0,6.84448051452637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.56203460693359,
"28-Sep",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.7914600372314,0,0,
"29-Sep",0,5.82833194732666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.61904239654541,0,0,0,0,0,12.9316596984863,0,0,0,0,0,0,0,0,0,0,0,
"30-Sep",0,5.82833194732666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.13337707519531,0,5.32692003250122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"1-Oct",0,0,6.80377006530762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.90722608566284,0,11.2827854156494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"2-Oct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.7776126861572,0,2.51463866233826,0,0,4.80391883850098,0,0,0,0,0,0,0,0,5.93025398254395,0,0,
"3-Oct",0,0,0,0,0,0,0,15.8348512649536,0,0,0,0,0,0,0,12.9380111694336,0,0,0,0,0,0,0,7.54273891448975,0,0,0,0,2.65184044837952,4.80650615692139,0,0,0,0,0,
"4-Oct",0,0,0,0,0,0,0,5.27828359603882,0,0,0,0,0,0,0,21.9275684356689,0,0,3.96316242218018,0,0,0,0,6.09277534484863,0,0,0,0,5.4673752784729,0,0,0,0,0,0,
"5-Oct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.62346267700195,0,0,0,0,0,0,0,0,0,9.72341537475586,0,0,0,0,0,0,
"6-Oct",0,9.29825592041016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"7-Oct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"8-Oct",0,0,9.4616584777832,0,44.2984809875488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"9-Oct",0,0,7.26127338409424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"10-Oct",0,0,0,0,0,0,0,0,0,0,0,4.45340061187744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"11-Oct",0,0,0,0,0,0,0,0,0,0,0,7.99578666687012,0,0,0,0,0,0,10.3861408233643,0,7.84200620651245,0,0,0,0,0,0,0,0,0,0,3.26649022102356,0,0,0,
"12-Oct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.68196487426758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"13-Oct",0,0,0,0,21.6774978637695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"14-Oct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.62660026550293,
"15-Oct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.51213645935059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"16-Oct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.63871049880981,0,10.6497707366943,61.7660713195801,0,0,0,0,0,0,0,0,0,14.3777132034302,0,0,0,0,0,0,4.26125383377075,
"17-Oct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"18-Oct",0,0,0,0,0,0,6.29667520523071,0,0,0,0,8.12898826599121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"19-Oct",0,0,0,0,0,0,10.7413864135742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.580322265625,0,0,0,0,0,0,0,5.7784743309021,0,
"20-Oct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2901611328125,0,0,0,1.34731531143188,0,0,0,0,0,
"21-Oct",0,8.0880708694458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.16078853607178,0,0,5.61449384689331,0,0,
"22-Oct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0511283874512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"23-Oct",0,0,0,0,0,0,0,0,0,0,0,0,3.01359486579895,0,0,0,9.15729236602783,0,0,0,0,0,0,0,0,0,0,0,0,0,7.11488151550293,0,0,5.67048358917236,0,
"24-Oct",1.54689419269562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.13791275024414,0,6.01322412490845,0,0,6.00083541870117,0,6.00181341171265,0,0,0,0,0,0,0,7.78775310516357,
"25-Oct",1.54689419269562,0,0,0,0,0,0,0,0,0,0,0,9.76404666900635,0,0,0,0,0,0,6.13791275024414,0,6.01322412490845,0,0,6.00083541870117,0,6.00181341171265,0,0,0,0,4.00525617599487,0,0,0,
"26-Oct",0,0,0,0,0,0,0,0,0,0,0,0,6.75020217895508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"27-Oct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.80647659301758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.83093690872192,0,0,
"28-Oct",0,0,0,0,0,7.6798677444458,0,0,0,0,0,0,0,0,0,1.9037276506424,2.5583062171936,0,0,0,0,0,0,0,0,0,0,0,0,0,4.90354585647583,5.33657598495483,0,0,11.9055652618408,
"29-Oct",0,8.06448364257812,0,6.50990772247314,0,7.6798677444458,0,0,5.81516790390015,7.19493103027344,6.2438063621521,0,0,5.7779016494751,0,1.9037276506424,0,0,0,0,0,0,5.45844888687134,0,0,0,0,0,0,0,0,0,0,0,0,
"30-Oct",0,5.01790142059326,0,6.50990772247314,0,7.6798677444458,0,0,5.81516790390015,7.19493103027344,6.2438063621521,0,0,5.7779016494751,9.90670680999756,1.9037276506424,0,0,0,0,0,0,5.45844888687134,0,0,0,0,0,0,0,0,0,0,0,0,
"31-Oct",14.309681892395,0,2.2282395362854,6.50990772247314,0,7.6798677444458,2.44828748703003,0,5.81516790390015,7.19493103027344,6.2438063621521,0,0,5.7779016494751,0,1.9037276506424,0,0,2.86078023910522,0,0,0,5.45844888687134,0,0,0,0,0,0,0,0,0,0,7.21828603744507,0,
"1-Nov",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"2-Nov",3.92875719070435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"3-Nov",1.75360822677612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.20548105239868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"4-Nov",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8926305770874,0,4.60034847259521,0,0,0,0,0,0,0,0,0,0,0,
"5-Nov",0,0,0,0,0,0,0,0,0,0,0,0.875422894954681,0,0,0,0,0,0,0,0,0,4.8926305770874,0,4.60034847259521,0,0,0,0,0,0,0,0,0,0,0,
"6-Nov",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"7-Nov",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.15453910827637,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"8-Nov",0,5.39452314376831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"9-Nov",0,0,0,0,0,0,0,0,0,0,2.76920819282532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.02648448944092,0,0,0,0,0,
"10-Nov",0,0,0,0,0,0,0,0,0,0,2.55201554298401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"11-Nov",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"12-Nov",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.33740854263306,0,0,0,0,0,0,
"13-Nov",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"14-Nov",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.45137071609497,0,0,0,0,0,0,
"15-Nov",0,1.9076714515686,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.43065118789673,0,0,0,0,0,
"16-Nov",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"17-Nov",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"18-Nov",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"19-Nov",0,0,0,0,0,0,0,0,0,1.9384628534317,0,5.03839874267578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"20-Nov",0,0,0,0,0,0,0,0,0,4.45846509933472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"21-Nov",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"22-Nov",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"23-Nov",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"24-Nov",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"25-Nov",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.14615058898926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"26-Nov",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"27-Nov",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"28-Nov",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"29-Nov",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.77364015579224,0,0,0,0,0,0,0,
"30-Nov",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.49848699569702,0,0,0,0,0,0,0,0,0,0,2.77364015579224,0,0,0,0,0,0,0,
"1-Dec",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"2-Dec",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"3-Dec",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"4-Dec",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"5-Dec",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"6-Dec",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"7-Dec",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"8-Dec",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"9-Dec",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"10-Dec",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"11-Dec",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"12-Dec",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"13-Dec",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09573531150818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"14-Dec",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"15-Dec",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"16-Dec",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"17-Dec",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"18-Dec",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"19-Dec",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13999378681183,0,0,0,0,0,0,0,
"20-Dec",0,1.86684453487396,0,0,2.20851373672485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"21-Dec",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"22-Dec",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"23-Dec",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"24-Dec",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"25-Dec",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"26-Dec",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"27-Dec",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"28-Dec",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"29-Dec",0,0,0,0,0,0,4.77162456512451,0,0,0,0,0,0,0,0,0,4.37257194519043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"30-Dec",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.27191758155823,0,0,0,0,0,0,0,0,0,0,0,
"31-Dec",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.27191758155823,0,0,0,0,0,0,0,0,0,0,0,
