"","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016"
"12-Jun",0,0.370197862386703,0,2.19641852378845,20.8665084838867,0.340048462152481,1.56323838233948,0,0,0,0.307556092739105,7.67812156677246,5.86170291900635,0,5.3507604598999,15.7603321075439,0,0,6.5123553276062,0,12.8644752502441,0,0,6.75455284118652,5.65991830825806,0,0,12.1173009872437,4.47477912902832,0,1.72545099258423,0,20.1752967834473,
"13-Jun",7.78171682357788,0,0,0.672826409339905,5.67653369903564,14.0247144699097,13.4958076477051,3.95338487625122,0,3.41107392311096,-999,27.4087677001953,0,0.793615698814392,0,0,0,0,0,1.27711939811707,0,0,2.24874544143677,0,17.7417907714844,0,7.98656225204468,0.4833984375,3.16985416412354,0,0,0,0,
"14-Jun",-999,0,0,0,5.7937126159668,2.93934750556946,3.49850511550903,0.822146356105804,0.772144854068756,0.364221692085266,14.1328144073486,0.560460388660431,1.3212890625,8.89877414703369,0,0.663728594779968,1.01521229743958,0.789878964424133,0,0,15.3686695098877,3.32694005966187,0,1.52986133098602,8.30666160583496,0,0,2.19571590423584,7.64514017105103,6.58571910858154,0,5.28976058959961,5.14876270294189,
"15-Jun",2.75262808799744,0,3.26248645782471,0,0,0,0,0,0,9.68973350524902,0,4.22061347961426,0,1.64625251293182,9.44187355041504,0,0,0,18.4525890350342,0,11.5110569000244,0,1.01336860656738,0,4.42587614059448,0,0.4833984375,0,8.41655254364014,0,1.35880243778229,2.14970278739929,0,
"16-Jun",0.256862938404083,6.0353422164917,5.43033313751221,0,11.8639125823975,0,0,0,0.990045070648193,3.80053234100342,0,2.98874139785767,10.3297691345215,0,0,2.06055307388306,0,0,0,2.39425325393677,9.30678462982178,0.656906366348267,0,0,0,0.392243027687073,1.11480307579041,0,1.10300040245056,2.13475322723389,0,0,2.64002251625061,
"17-Jun",0,21.0323657989502,10.2016668319702,2.88563776016235,0,0,2.50935173034668,0,2.90363836288452,0,0,0,0,3.72956252098083,0,7.81406497955322,0,0,14,0.479588866233826,3.84642553329468,2.0530641078949,0.861273884773254,0,11.7707166671753,0,0,12.0901756286621,0,8.16404914855957,3.22249174118042,0,34.2467842102051,
"18-Jun",-999,8.63673782348633,0,3.44833874702454,0,0,0,2.78057408332825,0,6.34014511108398,0,18.5715560913086,0,0,1.60991966724396,0,0,0,0,11.6070232391357,0,7.22508096694946,0.8056640625,0.715588331222534,0,0.207889676094055,0,8.20889568328857,0,4.64410924911499,0,1.42169952392578,7.78318119049072,
"19-Jun",0,12.0699768066406,0,5.09973096847534,5.23152160644531,0,1.05422294139862,0,0,0.735442221164703,1.81501257419586,1.53987324237823,1.00380516052246,0,2.29111671447754,4.47900867462158,0,0,0,7.30887746810913,4.62393426895142,0.59494423866272,1.70442032814026,4.46985149383545,0,13.5634603500366,1.29903292655945,0,3.633544921875,2.73445534706116,0.747604608535767,0.57233726978302,0,
"20-Jun",0,2.4774169921875,0.8056640625,0,0.259254038333893,0,0,0.728833019733429,0,18.6943550109863,0,0,2.1470947265625,2.00770139694214,6.84156560897827,0.337347477674484,0,7.46261358261108,1.5232834815979,2.68858575820923,0.966796875,8.78491306304932,6.3709454536438,2.14856624603271,0,1.59974193572998,0,0,1.81440830230713,8.74065494537354,0,3.82946968078613,8.62503242492676,
"21-Jun",6.87240028381348,0,0,0,1.45789790153503,2.90359950065613,0,0,4.6199746131897,0,0,0,6.91027021408081,4.3017144203186,20.2376270294189,0,2.57541537284851,2.09594249725342,0,37.1709518432617,6.15740776062012,7.23529005050659,0,0,0,0,0,0,14.7379379272461,3.6531503200531,0,0,20.125072479248,
"22-Jun",1.2945054769516,3.02892923355103,3.61195063591003,0,0,8.3165168762207,0,0,0,0.8056640625,0,0,9.72274112701416,0,1.04593980312347,0,5.77799224853516,2.4774169921875,0,0,0.380284160375595,0.827593326568604,0,0,0,4.67038536071777,0,0,0,0,0,0,0,
"23-Jun",42.5879058837891,9.50177955627441,0,-999,0,1.23847699165344,0,0,0,0.439919054508209,0,3.57612109184265,0,0,0,0,4.6034631729126,1.11275553703308,0,0,0,8.01922988891602,0,0,6.53617286682129,0,0,0.549381732940674,4.40182065963745,0,0,0,2.40803194046021,
"24-Jun",1.06898581981659,0,0,0,0,0,0,0.327919542789459,0.864351153373718,0.301027119159698,0,0.997356235980988,4.0243034362793,0,0,0,8.39714622497559,14.8005075454712,0,0,10.7736330032349,7.84593105316162,0,4.93851566314697,3.42606997489929,0,0,5.26257801055908,9.31063365936279,7.21512365341187,0,0,0,
"25-Jun",6.66014862060547,0,2.06843638420105,0,0,1.53942680358887,0,0,7.73430585861206,6.89462852478027,0,6.01307439804077,0,0.290856182575226,4.42076969146729,0,0,6.48601150512695,0,6.61985397338867,23.7071628570557,0,0,0,6.07533168792725,0,0,1.90900182723999,0,2.972900390625,0,0.366969466209412,5.28912162780762,
"26-Jun",0.716627299785614,-999,0.429937243461609,0,0,0,0,6.31202602386475,0,6.02562141418457,13.9582424163818,0,0.616057693958282,0,7.05738019943237,6.15299081802368,2.54576921463013,13.9639720916748,12.9964818954468,0,7.30455112457275,0,0,10.0972118377686,0.511774301528931,0,9.55831146240234,0,3.88607883453369,9.21426105499268,0,0,2.64161348342896,
"27-Jun",8.10269927978516,0,-999,4.45751667022705,0,0,0,1.1809378862381,3.53566360473633,0.527263998985291,0,0,0,0,0.25,3.91024279594421,1.74532473087311,8.73690986633301,3.99728393554688,3.99842953681946,3.32221364974976,0,32.4936332702637,12.0635938644409,0.961889028549194,0,0.334340035915375,0,9.76470470428467,0.69244384765625,0,0.246173620223999,0,
"28-Jun",0,0,0,0,-999,1.38493359088898,1.29076838493347,0,0,6.48473167419434,0,0.980519592761993,1.78620195388794,0,0,1.27883279323578,1.651611328125,4.23705577850342,31.914400100708,4.73209714889526,10.2841567993164,0,0,0,0.322265625,0,3.85152578353882,0.916091501712799,3.00816297531128,12.1058349609375,7.21384239196777,0,0,
"29-Jun",0,0,10.3552017211914,0,-999,1.40509152412415,0,7.56428146362305,9.9248104095459,0.809927999973297,3.28759908676147,0.304161220788956,6.80158710479736,0,2.4774169921875,1.38628387451172,0,2.59090828895569,2.79057717323303,1.41236925125122,0.207125052809715,0,1.75182604789734,1.19821882247925,0.578789472579956,20.1039485931396,1.95239365100861,7.71420383453369,8.00745105743408,0,0,2.13316178321838,0,
"30-Jun",-999,0,4.98669528961182,9.78188896179199,-999,2.95034790039062,0,10.2365674972534,9.75508499145508,9.37649917602539,0,1.12363958358765,8.48108386993408,3.19737100601196,2.12023043632507,0.640023946762085,16.0171813964844,4.42088985443115,0,3.19077110290527,0,0,0,0,9.34938907623291,0,6.39078235626221,0,12.5009851455688,12.1198883056641,0,0.5648393034935,0.854168832302094,
"1-Jul",-999,0,0,-999,0.322265625,4.39494943618774,0,1.69195294380188,16.6734008789062,0.64453125,9.96012496948242,13.5650653839111,-999,0,0.767305970191956,0,0,0.441196382045746,0,0.64453125,8.0068359375,0,3.96466159820557,0,0,0.322265625,16.1739921569824,11.0395593643188,3.0646231174469,13.1526050567627,0,2.47298264503479,0.597620785236359,
"2-Jul",1.56969785690308,0,2.41365051269531,0,0,0,3.40844631195068,0,7.87935256958008,0,0,16.5320720672607,-999,1.96974062919617,2.04180264472961,0,0,3.03846049308777,5.69904661178589,0,0.743539214134216,0,0,0,20.1032276153564,0,8.15049648284912,3.40099716186523,8.0180492401123,4.57678174972534,0.8056640625,0,0,
"3-Jul",7.6318826675415,0.4833984375,0,0.941881954669952,-999,0,1.91797351837158,2.34175968170166,0,1.73342740535736,16.1601886749268,0,-999,0,3.0073127746582,1.07885599136353,0,5.258225440979,0,0,2.97622394561768,0,1.651611328125,0,14.737096786499,17.5689468383789,0,17.8740501403809,7.29831457138062,0,4.05993366241455,0,0,
"4-Jul",0,5.64810609817505,0,0,1.282555103302,3.62101793289185,5.8218412399292,2.28467988967896,1.35767531394958,0.672078311443329,0,3.95752573013306,0,1.40435767173767,0,0,39.2764358520508,0,2.2707142829895,0,0,0.384454697370529,0,0,0.713695049285889,6.68945360183716,0,3.24381923675537,2.34616374969482,0,0.860387563705444,9.96412372589111,0,
"5-Jul",0,10.3443098068237,0,6.99437665939331,0,0.497569262981415,1.07494401931763,14.1281757354736,0,2.35547733306885,16.8435955047607,0.940051317214966,2.16280031204224,0,0,13.3884363174438,0.453564822673798,14.9149885177612,0,4.72172546386719,0,0,0.4833984375,0,6.19971323013306,3.55274605751038,0,4.9685640335083,0.765225410461426,0,0,0,0,
"6-Jul",0,0.985730767250061,7.74298048019409,1.29147088527679,0,0,0,8.40597724914551,0.230875462293625,0.4833984375,3.55862784385681,0,6.7824239730835,2.86494326591492,0,0,0,2.33528995513916,6.34792804718018,0,4.9457802772522,0,0.426486998796463,0,6.52305555343628,0,4.66637516021729,0,1.3212890625,0,0,0,0,
"7-Jul",0,2.12088131904602,2.45526647567749,0,0,0.4833984375,12.8209648132324,0,5.76378583908081,0,1.34579849243164,0.8056640625,8.40966510772705,4.62213706970215,0.507259845733643,4.66318798065186,0,1.4864501953125,0,0,12.3895416259766,2.00688147544861,0,6.08190822601318,0.611506223678589,4.29434776306152,1.51005876064301,0,2.59755945205688,0,0.435555815696716,32.3714370727539,0,
"8-Jul",5.99374103546143,0,30.210844039917,0,0,0,3.73073291778564,0.694261431694031,0.334717035293579,4.48459339141846,0,2.61062288284302,5.69120740890503,1.31364750862122,0,0,4.59428644180298,0,1.59790027141571,6.36286354064941,1.02973461151123,0,0,0,1.90898501873016,0,0,0,0.293960243463516,0,0,0,0,
"9-Jul",1.87962973117828,0,0,1.36774182319641,1.41063094139099,1.12652373313904,0,0,0,0,0,2.55185604095459,18.663013458252,0.856521785259247,0,3.77735590934753,0,0,0,0,26.8865280151367,0.73889946937561,0,10.23996925354,6.03465747833252,0,0.25262588262558,0,3.03939914703369,4.17013597488403,2.38511157035828,0,0,
"10-Jul",0,0,0,2.22131776809692,0,4.02137660980225,0.609312474727631,0.4833984375,0,16.3916873931885,0,3.19230818748474,0,4.27461719512939,4.98399782180786,21.1348991394043,7.56599473953247,0,0,0.807106375694275,1.22528648376465,0,0,2.56714487075806,1.24412143230438,22.012378692627,0,0,0,0.986044526100159,0,0.524687767028809,0,
"11-Jul",0.842962324619293,2.88491582870483,14.2963905334473,0,0,0,1.94204461574554,5.10929346084595,11.899621963501,6.44440460205078,4.52074289321899,-999,0,6.32554960250854,19.7835006713867,12.9614448547363,12.7559089660645,0,0,0,0,1.04290282726288,0,4.83359479904175,0,5.64490556716919,0,5.77981948852539,15.9830255508423,3.03783559799194,0,0,0,
"12-Jul",-999,7.42149829864502,6.69708395004272,0.416342735290527,0,15.7139129638672,6.65856313705444,0,0.306389391422272,0,6.72194719314575,3.17941737174988,1.56194031238556,5.88806247711182,5.32267045974731,1.12504911422729,0,0.574164748191833,8.1132869720459,0,0,0,0,0.329231977462769,5.35184717178345,8.22765827178955,0,1.76853561401367,0,2.34850406646729,0,0.818821787834167,0,
"13-Jul",0,0.322265625,3.1380615234375,18.4965114593506,0,9.53523063659668,0,5.28949642181396,0.325608462095261,8.39590835571289,10.1229963302612,38.6999435424805,0,11.5548934936523,0,12.3204288482666,9.34944915771484,0,6.97670841217041,2.64472889900208,0,0,0,0,0,3.76407384872437,0.378833472728729,0,0,0,0,0,0,
"14-Jul",0.857661247253418,0,3.44986128807068,5.02569055557251,0,16.1742610931396,0.322265625,0.2798992395401,0.733558058738708,3.03641533851624,9.47828388214111,1.44796812534332,12.0361566543579,0,5.85737133026123,6.97731161117554,34.9635887145996,5.43671798706055,0.413082212209702,1.68769657611847,0,0,0,6.02254915237427,1.11727893352509,1.07557117938995,0.322265625,0,0,16.3019561767578,3.03605914115906,11.7128849029541,0,
"15-Jul",1.63086926937103,5.41953325271606,7.31026697158813,2.00276827812195,0,21.839262008667,5.47857189178467,5.82127380371094,10.0576648712158,2.05731391906738,2.96090888977051,3.47363352775574,5.59419059753418,7.7462911605835,0,23.7562961578369,0,0,30.9594268798828,0,7.80246448516846,0,0.284012258052826,0,0,0.448367118835449,7.13993835449219,2.67464470863342,0,8.14585208892822,0,0,0,
"16-Jul",-999,7.12747955322266,0.322265625,5.51980686187744,0,2.47661948204041,3.93268465995789,0,8.6444616317749,2.312255859375,1.49560499191284,0.354079782962799,0,3.32183432579041,0,1.98905086517334,0,0,0,0,0.669049978256226,0,0,15.7124576568604,50.4147834777832,1.50361168384552,15.6120166778564,1.85467803478241,0,1.4864501953125,0,5.0562047958374,0,
"17-Jul",4.32572507858276,0.766620099544525,0,0.831997990608215,0,4.72829818725586,0,0.4833984375,0,1.77646684646606,0,2.61924648284912,6.2026309967041,6.77501726150513,0,7.56714820861816,3.88611674308777,0,5.03016090393066,0,7.07839202880859,0,0,0,2.00855207443237,0,0,0,0,0,0,4.96208524703979,0,
"18-Jul",0,2.52301001548767,1.94723296165466,16.8129653930664,0,10.1972026824951,0,0,9.34804344177246,9.09884738922119,0.275130718946457,2.27824258804321,1.65451073646545,1.84295082092285,1.48864030838013,13.1842279434204,1.88307952880859,0,8.09940814971924,7.95204591751099,9.00000095367432,7.11377286911011,0,0,3.60703754425049,2.12580227851868,5.24037933349609,0,0,4.29100322723389,0,0.268093883991241,10.5628662109375,
"19-Jul",1.4327517747879,9.19951248168945,3.60974454879761,0,1.85465526580811,9.03419303894043,0,3.01931762695312,6.15452098846436,7.34894180297852,0,6.11933469772339,6.97859525680542,5.9092845916748,6.3024730682373,0.745566964149475,0,0,3.37609004974365,0,9.00000095367432,4.48010158538818,2.00619602203369,0,0,0,0.205742686986923,16.3059234619141,0,0,20.0145111083984,0,4.92913675308228,
"20-Jul",-999,0,4.41831016540527,14.3054294586182,0,0,3.94920086860657,1.28772926330566,10.7437753677368,27.6841583251953,3.72723603248596,0,21.4453239440918,4.32016515731812,1.42014193534851,9.39421367645264,12.6070528030396,4.15966272354126,10.0625419616699,1.46733641624451,20.2518272399902,0,0,0,0,0,2.60648059844971,2.33931708335876,3.06841230392456,3.8386378288269,0,12.6938762664795,1.5951931476593,
"21-Jul",3.42120385169983,16.5652561187744,10.1508712768555,0.736002743244171,0,-999,2.10456585884094,0,26.471752166748,1.81173777580261,0.20769789814949,26.3275604248047,0,1.56186234951019,4.80788564682007,4.74507761001587,6.73992204666138,3.01056385040283,6.46502733230591,0,5.74448299407959,0.423820912837982,3.72409200668335,0.64453125,1.55735421180725,0.628795623779297,16.4360313415527,2.85172605514526,7.70475721359253,0,2.64526176452637,5.88649559020996,11.0453338623047,
"22-Jul",-999,3.37067413330078,0.246569111943245,2.60366535186768,3.71187114715576,1.98007047176361,8.08092308044434,0,9.84640884399414,4.85571050643921,0.951398134231567,14.4484634399414,0,7.41620111465454,3.45397019386292,1.74093985557556,0,15.9287796020508,1.97278463840485,0,0,3.31640648841858,0.743089914321899,0,1.52708637714386,0,0.298756986856461,12.2177152633667,16.6122303009033,2.40322589874268,1.23382723331451,0,2.8077392578125,
"23-Jul",1.3212890625,43.9409523010254,1.52958750724792,-999,0,0,1.0980635881424,1.28532683849335,0,0,10.1445827484131,3.51512360572815,19.3824424743652,18.7896633148193,3.89581251144409,10.8651657104492,2.59806895256042,1.52971506118774,6.4903826713562,0,0.643271505832672,11.2687978744507,5.72224426269531,6.80259799957275,5.84065628051758,11.2806549072266,0,0,4.74859142303467,51.2517585754395,0,15.249810218811,1.35826981067657,
"24-Jul",0.952375113964081,6.33294582366943,2.642578125,-999,0.657504677772522,2.28596878051758,7.61023664474487,0,6.4655966758728,0,3.30254316329956,6.06442546844482,0,3.07148265838623,1.651611328125,8.41663646697998,10.1061992645264,0.295415282249451,2.65181303024292,4.98825073242188,0,9.58622455596924,14.907657623291,0.479369938373566,2.31865644454956,0,3.65209197998047,0,5.08085680007935,0,15.7369203567505,10.7971382141113,0.331027865409851,
"25-Jul",0,0,16.8537845611572,7.74588871002197,0,3.29038143157959,16.7121810913086,0,14.0336818695068,0.890419900417328,0,0,6.48388957977295,5.23362255096436,0,0.351296305656433,0,3.74419116973877,14.9789886474609,3.27280902862549,1.35270535945892,12.4947652816772,0.322265625,1.99726128578186,10.9819450378418,6.36877822875977,3.17354965209961,12.990553855896,17.7925395965576,0,0.489976078271866,8.27424430847168,6.73891305923462,
"26-Jul",1.77000772953033,7.31335926055908,0,3.10956144332886,0,0,27.9991264343262,5.35326814651489,6.649733543396,3.48326826095581,0.325726330280304,1.09418284893036,0.518416047096252,0,7.47337770462036,5.44751739501953,0,0,3.15724229812622,1.40249156951904,0,0,1.96452391147614,0,1.67834317684174,0,0,1.36743974685669,0,0,13.5983428955078,0,16.2894687652588,
"27-Jul",21.3516082763672,1.00220286846161,0,-999,0,1.55940282344818,0,0,15.427677154541,11.5981454849243,1.34031462669373,0,1.50082087516785,0,0.220050513744354,4.34482860565186,4.52315759658813,0,8.03327941894531,0,0.384445667266846,6.63869905471802,0,3.18980956077576,13.6031198501587,0,0,0,5.48714256286621,4.25938510894775,0,1.73598623275757,0,
"28-Jul",2.14168787002563,0,6.51806116104126,6.60618734359741,-999,0.652690768241882,0,14.6843309402466,0.905731439590454,5.99487447738647,1.93639159202576,0.320690453052521,4.03864812850952,4.57760906219482,0,0,0,3.60926151275635,0,0,1.13808512687683,0,3.07490944862366,4.04842281341553,1.06937265396118,2.78159594535828,0,14.1687507629395,6.9830002784729,0,36.993839263916,8.24534511566162,13.3610305786133,
"29-Jul",0,0.241395086050034,16.2523880004883,0,0,0,1.13929867744446,0,0.8056640625,0,7.06308031082153,0,1.26925587654114,0,34.2654304504395,5.47186660766602,0,0,0,2.69886827468872,0,16.8709831237793,5.55923461914062,8.44089508056641,0,2.95543122291565,0,0,0,3.2475118637085,22.4286460876465,0,0.322265625,
"30-Jul",20.8435668945312,0,3.12148976325989,4.49751853942871,2.96731901168823,3.1823034286499,15.5897817611694,0,0,2.29267144203186,0,8.35057640075684,5.55025959014893,0,0,7.28058099746704,0,3.72459602355957,44.5054321289062,1.22443306446075,0,0,17.1387214660645,10.1625442504883,0,0.322265625,0,0.717512130737305,0,28.7509803771973,0.64453125,5.07721757888794,9.00874900817871,
"31-Jul",2.41454172134399,0.434774100780487,2.06533885002136,1.70561122894287,0,14.80344581604,0.567141890525818,0,0,0,3.39952754974365,3.49275159835815,4.90284967422485,0,7.57944583892822,1.38861310482025,5.13876056671143,0,1.59049034118652,2.62945890426636,4.23536539077759,0,11.8919982910156,0,0,0.786857604980469,0,23.8463363647461,9.45324039459229,12.3630676269531,5.84326457977295,13.0556192398071,7.14199876785278,
"1-Aug",0,0,1.38365173339844,-999,0,14.3100748062134,2.74725961685181,0,0.25,0.546001076698303,0,0,5.18939828872681,0,0,0.36375617980957,0,0,0,0.4833984375,0,14.7995071411133,0.8056640625,0.4833984375,0,17.4813747406006,1.22925019264221,10.4727840423584,23.5389785766602,2.52097821235657,0,6.39899492263794,0,
"2-Aug",6.07557392120361,0,0.248497098684311,0,4.09920692443848,11.917986869812,-999,0,2.10535979270935,6.68706703186035,0,6.83532238006592,2.28464365005493,6.10131072998047,0,0.282415509223938,0,8.97165203094482,1.64292883872986,5.46037244796753,0,0,0,5.36229705810547,0,0.324120223522186,0,0,0,1.69694030284882,0,7.76709127426147,4.16584873199463,
"3-Aug",0,0,10.7327671051025,-999,0,1.1561279296875,16.7015953063965,0,7.05983591079712,0.305269807577133,0.226741522550583,2.60733842849731,0.626885056495667,0,20.1528167724609,10.1747150421143,0.64453125,0,10.7918214797974,6.87895107269287,0,0,0.258955836296082,6.95874881744385,6.53168106079102,24.9651927947998,0,0,18.3935413360596,3.49236369132996,24.766300201416,20.1970138549805,0,
"4-Aug",0,0,12.7355489730835,3.28345823287964,0,2.55397510528564,0,10.8796119689941,2.20438432693481,16.9325866699219,0,0,2.52635717391968,9.08074569702148,3.51680064201355,3.36213302612305,0.370398700237274,0,0.408929109573364,0,13.8453893661499,1.17597079277039,2.79971170425415,7.52208423614502,0,2.37807822227478,7.69305515289307,0,1.0018355846405,0,0,7.03655099868774,0,
"5-Aug",7.00443458557129,5.3383960723877,19.1248512268066,0,0,1.73464667797089,1.49160289764404,0,1.69424688816071,6.39072942733765,6.85954856872559,3.26674318313599,0,0,0,0,4.82283306121826,0,0,1.65087199211121,4.6017894744873,6.93522119522095,2.75029969215393,6.11861753463745,5.21889448165894,0,0,0,0,0,2.12731099128723,2.972900390625,0,
"6-Aug",0.322265625,1.27499842643738,0,4.928870677948,0,3.50613498687744,1.61076331138611,0,2.71456456184387,0,0,0,2.51390504837036,0,14.1153039932251,0,0,11.2092523574829,0,9.13180351257324,13.9063701629639,0.534638106822968,0.268156468868256,0.517169833183289,4.25825023651123,1.98572099208832,5.51643943786621,0,11.3870315551758,11.2856550216675,7.65762901306152,4.45675659179688,2.25804018974304,
"7-Aug",0,0,0,10.9944362640381,0,0.8056640625,0,0.622730374336243,5.56846761703491,5.82102394104004,9.24748992919922,0,0,4.0544228553772,24.011531829834,15.4594345092773,0.421652019023895,1.07998502254486,0,20.3948707580566,3.01906514167786,0,0,21.9922771453857,15.0422868728638,0,4.94982481002808,0,0,0,7.21419239044189,7.5515308380127,6.29168605804443,
"8-Aug",3.92409324645996,40.8608169555664,0,26.5159378051758,0,0.454047799110413,3.18679594993591,-999,0,8.62971591949463,9.60958003997803,0,0,0,10.6405210494995,0,0,6.34483623504639,0,0,1.43767070770264,9.69375038146973,23.6587162017822,2.84841537475586,19.4094390869141,22.8017864227295,0,3.48720169067383,11.8563404083252,0,2.03104877471924,0,1.70194172859192,
"9-Aug",1.01045036315918,1.62763798236847,0,1.4974513053894,0,0,0.737354159355164,0,0.966796875,0,0.571284890174866,0,4.16807699203491,1.90711522102356,29.466136932373,0,0,15.7637310028076,5.92961835861206,12.1607236862183,0.64453125,0,0,12.1646184921265,3.00360918045044,1.74027228355408,3.80936408042908,0,3.60852599143982,2.84341883659363,1.59717321395874,12.5504140853882,5.91940498352051,
"10-Aug",4.88692092895508,0,14,0,1.88460206985474,25.0326919555664,1.16719746589661,0,0,0,1.87573432922363,0,1.92117297649384,1.30916047096252,4.27231454849243,2.642578125,9.2896614074707,7.68793916702271,15.608323097229,0,0,6.87200355529785,3.89813852310181,0,31.4081153869629,4.67850685119629,2.63781976699829,0,1.1463805437088,7.38038682937622,9.05236053466797,2.53273057937622,0,
"11-Aug",11.4016513824463,0.356332838535309,27.2502059936523,5.35904693603516,-999,0,0,0,1.08055448532104,0.330682665109634,0.625477194786072,8.09561443328857,2.48220372200012,5.29488086700439,1.34568190574646,21.7107810974121,0.45789647102356,0,0,11.0520648956299,9.59588623046875,9.69024276733398,0,1.81052875518799,0,25.5831642150879,8.33069705963135,2.95692801475525,0,0.291578054428101,0,1.73234379291534,1.61058270931244,
"12-Aug",0,0,15.4104127883911,-999,0,1.44090211391449,2.10702037811279,4.19453430175781,9.23860168457031,16.4977855682373,0,5.33489751815796,0,2.35384058952332,0,0,4.51607990264893,8.7625560760498,1.1318473815918,10.0855798721313,9.74673175811768,2.02170324325562,1.19287157058716,0,4.16154813766479,0,2.16432952880859,0,0.590265154838562,19.2509098052979,0,4.15518188476562,0,
"13-Aug",0,-999,0,0.322265625,19.3198642730713,0.50894021987915,25.4431419372559,23.617317199707,7.63859939575195,1.7628219127655,0,38.4770812988281,5.40418195724487,1.10747408866882,0,0,4.28877639770508,3.33817195892334,0,0,0.966796875,3.34232878684998,0,0.8056640625,13.9248857498169,0,0,0,16.4500999450684,5.43270826339722,0.913462221622467,1.01758623123169,0,
"14-Aug",0,-999,17.6968688964844,5.30027341842651,0,4.38770818710327,32.422924041748,12.4158973693848,3.11361956596375,0,-999,18.8786544799805,5.92378568649292,0,0,0,13.7805213928223,6.21560668945312,0,0.395083069801331,0,1.33462655544281,5.12682008743286,0,8.75452041625977,6.36422443389893,0,0,4.46074199676514,0,2.8641414642334,1.75256085395813,0,
"15-Aug",3.74564170837402,0,0,3.29273319244385,1.4864501953125,0,0,0.521211802959442,0,0,-999,16.2137260437012,5.44044017791748,0,0,4.7381706237793,23.7965393066406,5.46371126174927,0,3.23098516464233,3.35878801345825,44.1562690734863,7.84975147247314,0,2.01316428184509,5.1216869354248,3.72549033164978,0,12.9024801254272,0,8.48786926269531,0,0,
"16-Aug",14.3197011947632,0,6.23036956787109,0,0,3.28932166099548,0,0,1.91752362251282,0,3.80940937995911,-999,0.322265625,0,0,0.326387614011765,0,7.30704784393311,0.508638978004456,2.02240610122681,27.0284080505371,0,17.003625869751,0.713484585285187,10.7903070449829,0,10.0096340179443,0,2.87533903121948,0,19.7000389099121,6.11933279037476,6.46380710601807,
"17-Aug",2.34218144416809,0,0,0,0,10.2061996459961,0,0,6.65950870513916,3.90553879737854,3.10595417022705,12.23206615448,3.33991003036499,2.972900390625,0,16.7602424621582,0.4833984375,0,0,0,5.10774230957031,0,0,31.6431579589844,0,29.6388969421387,0,0,3.33791494369507,0,17.8070106506348,4.10181665420532,1.16348075866699,
"18-Aug",18.7757263183594,0,0,1.3212890625,4.88989019393921,2.972900390625,0.555305540561676,0,0,0,0,0.4833984375,0,6.20246267318726,2.24283242225647,18.0538177490234,0,7.5527868270874,7.03436803817749,16.0518836975098,15.2936191558838,12.8238887786865,3.7411687374115,0.898614406585693,0.8226637840271,15.4203262329102,0,0,1.23340177536011,0,2.61705136299133,9.57660484313965,0.751056790351868,
"19-Aug",0.75849974155426,10.3252325057983,4.13795042037964,0,1.63837146759033,1.02874386310577,2.59236335754395,9.36613273620605,4.71154069900513,2.53619861602783,-999,0,0.630763113498688,8.92242050170898,0,2.7895450592041,0,4.31651020050049,6.79552984237671,3.03457927703857,3.99983835220337,0.64453125,14.9927387237549,4.37858486175537,3.509765625,10.2183742523193,12.3140468597412,0,0,4.85936737060547,7.92007350921631,1.69376242160797,4.95441722869873,
"20-Aug",0,0,-999,6.00671100616455,1.88049364089966,0,4.11772727966309,1.07253122329712,2.74245810508728,9.3924503326416,0,1.22747850418091,0,15.9155197143555,2.73864459991455,9.87257862091064,6.93314838409424,0,0,1.89623916149139,1.63905024528503,0.616003394126892,0,0,17.5757713317871,0,0,4.58645582199097,0,4.57400131225586,0,0,7.14496040344238,
"21-Aug",0.671180605888367,8.21489238739014,1.66850697994232,4.82197570800781,0,20.8836631774902,0,8.7293062210083,2.48853731155396,11.3529758453369,0.959388613700867,0.463020175695419,6.65967750549316,2.37330031394958,4.66713047027588,0.584368944168091,0,0,1.95080244541168,8.79150772094727,0,0,4.91347980499268,0,0.296875,0,9.46079921722412,0,0,3.8774049282074,15.629807472229,14.7214069366455,3.58242559432983,
"22-Aug",2.972900390625,13.5708541870117,0,4.93237829208374,11.6910886764526,9.07826042175293,6.91695308685303,0,5.01950550079346,8.63045501708984,14.487232208252,1.31457448005676,0,10.7734851837158,0,0,1.98538637161255,4.63362550735474,0,0.925853848457336,3.52026200294495,2.26495790481567,0,0,0,6.93094778060913,18.1747627258301,0,0,11.6693515777588,32.9464874267578,0,8.92826366424561,
"23-Aug",9.75702381134033,0.395092993974686,0,0,0,3.92820477485657,7.14646673202515,14.2861003875732,18.4936408996582,0.876486778259277,12.0624332427979,3.32287263870239,0,15.080060005188,4.89651298522949,0,1.91657531261444,12.0684270858765,22.5352344512939,5.97039222717285,23.5230007171631,7.00080966949463,3.46081519126892,0,2.99822664260864,0,26.8921241760254,0,0,2.60606074333191,5.04471778869629,60.3583831787109,0.4833984375,
