"","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016"
"22-Jan",31.5237998962402,25.78786277771,9.01437473297119,9.27548503875732,11.5715389251709,9.34500980377197,8.96338844299316,6.56311559677124,13.0886583328247,14.0984172821045,29.4898738861084,0,13.8614091873169,0,5.17480659484863,4.09097814559937,12.713324546814,6.24189615249634,2.71742677688599,0,13.8774719238281,24.4311027526855,14.1634883880615,0,0,27.9935626983643,18.5229663848877,12.0369577407837,0,15.6341648101807,7.00131511688232,8.81507205963135,29.6293811798096,0,0,21.4933605194092
"23-Jan",25.7617435455322,28.2054748535156,18.0287494659424,1.25425088405609,5.78576946258545,4.67250490188599,15.6859292984009,0,16.2100734710693,4.11203861236572,19.6599159240723,0,6.05025625228882,9.56253623962402,40.2190818786621,19.2744121551514,8.47555065155029,6.24189615249634,8.08908462524414,0,8.09519100189209,27.9212608337402,3.54087209701538,4.78460168838501,5.91010904312134,15.9963216781616,18.5229663848877,13.7565240859985,0,10.422776222229,21.0039463043213,6.61130380630493,29.6293811798096,0,8.45541858673096,0
"24-Jan",15.9126501083374,22.564380645752,9.01437473297119,0,0,5.34000587463379,26.8901634216309,5.51215982437134,6.45565271377563,8.22407722473145,14.7449369430542,15.3260126113892,38.6494026184082,12.5508298873901,2.39485239982605,14.2878952026367,9.6863431930542,0,6.46705389022827,0,9.25164794921875,30.5388793945312,7.08174419403076,9.56920337677002,11.8202180862427,15.9963216781616,12.3486461639404,0,16.397274017334,15.6341648101807,28.0052604675293,6.61130380630493,29.6293811798096,0,16.9108371734619,21.4933605194092
"25-Jan",0,6.44696569442749,0,4.38390636444092,0,11.6812620162964,23.5288925170898,4.16093015670776,0,12.3361158370972,9.82995796203613,15.3260126113892,30.3867359161377,8.36721897125244,0,21.2893733978271,25.4266490936279,12.4837923049927,55.6229858398438,9.44067478179932,4.04759550094604,12.2155513763428,0,0,0,0,12.3486461639404,0,32.794548034668,5.2113881111145,21.0039463043213,4.40753602981567,39.5058403015137,0,8.45541858673096,10.7466802597046
"26-Jan",10.628716468811,4.90852212905884,0,29.9651622772217,6.77276754379272,29.7270679473877,0,25.4814682006836,4.86255788803101,10.8189239501953,14.3081951141357,0,3.60359120368958,4.05924415588379,10.9576921463013,12.6583986282349,17.1504306793213,7.30779027938843,23.1618118286133,45.4519424438477,11.2609062194824,29.1116962432861,8.42078399658203,3.72366094589233,0,0,8.20683288574219,4.48508310317993,13.8440313339233,8.93524360656738,18.7709293365479,0,13.9962825775146,14.9463014602661,0,0
"27-Jan",16.9233913421631,4.90852212905884,1.12664175033569,0,6.77276754379272,0,0,25.4814682006836,0,9.46655750274658,13.5319814682007,8.99178218841553,3.60359120368958,12.3575706481934,12.5230770111084,16.6141471862793,4.28760766983032,7.30779027938843,5.79045295715332,7.57532405853271,3.75363540649414,19.4077987670898,8.42078399658203,3.72366094589233,9.78868198394775,6.46203708648682,32.8273315429688,13.4552507400513,0,8.93524360656738,25.0279064178467,8.51627635955811,20.9944248199463,0,5.71517038345337,10.7890520095825
"28-Jan",17.2071685791016,6.23922061920166,0,22.4738712310791,0,5.94541311264038,9.06273555755615,25.4814682006836,0,14.199836730957,9.88377952575684,8.99178218841553,7.20718240737915,10.0967264175415,10.9576921463013,16.6141471862793,0,7.30779027938843,5.79045295715332,15.1506481170654,15.0145416259766,55.450855255127,8.42078399658203,14.8946437835693,19.5773639678955,0,24.6204986572266,13.4552507400513,18.4587097167969,13.4028663635254,18.7709293365479,5.67751741409302,13.9962825775146,0,11.4303407669067,2.69726300239563
"29-Jan",9.26143074035645,11.3862648010254,0,26.2195167541504,6.77276754379272,5.94541311264038,0,16.9876441955566,0,4.73327875137329,16.0158615112305,8.99178218841553,3.60359120368958,0,10.9576921463013,18.9875965118408,4.28760766983032,14.6155805587769,5.79045295715332,7.57532405853271,15.0145416259766,19.4077987670898,8.42078399658203,0,14.6830224990845,6.46203708648682,0,22.4254150390625,23.0733871459961,13.4028663635254,25.0279064178467,17.0325527191162,13.9962825775146,0,5.71517038345337,2.69726300239563
"30-Jan",5.46914529800415,3.35185527801514,2.53300189971924,22.4738712310791,6.77276754379272,17.836238861084,0,8.49382209777832,4.86255788803101,0,13.4802341461182,8.99178218841553,0,45.8591804504395,0,0,4.28760766983032,7.30779027938843,5.79045295715332,37.8766212463379,15.0145416259766,0,8.42078399658203,11.1709833145142,14.6830224990845,12.9240741729736,0,17.9403324127197,23.0733871459961,17.8704872131348,6.25697660446167,14.1937952041626,0,0,17.1455116271973,10.7890520095825
"31-Jan",10.3707399368286,53.0145454406738,1.06448245048523,37.4564514160156,13.5455350875854,20.3842735290527,0,14.8641891479492,9.72511577606201,9.46655750274658,49.0825386047363,8.99178218841553,0,6.62838506698608,12.5230770111084,11.0760974884033,12.8628225326538,7.30779027938843,0,7.57532405853271,15.0145416259766,0,5.61385631561279,3.72366094589233,4.89434099197388,16.1550922393799,0,22.4254150390625,18.4587097167969,8.93524360656738,0,8.51627635955811,0,0,17.1455116271973,10.7890520095825
"1-Feb",4.98471307754517,6.36916017532349,0,3.67066097259521,14.6284408569336,27.0072402954102,0,40.949649810791,23.6164951324463,0,17.4379539489746,12.5360355377197,0,24.2348175048828,18.0555820465088,23.4105777740479,15.6319236755371,0,0,0,5.93488264083862,9.01331615447998,7.03285694122314,19.3861179351807,7.52123212814331,0,0,39.7588195800781,17.4619445800781,12.1080741882324,8.88147449493408,11.0368366241455,28.6123180389404,0,16.5010929107666,7.72055244445801
"2-Feb",5.40115833282471,15.9229011535645,9.68828010559082,22.0239639282227,0,13.5036201477051,6.40720653533936,20.1672325134277,13.7762889862061,21.0273303985596,0,0,0,24.2348175048828,9.02779102325439,5.85264444351196,7.81596183776855,4.25154781341553,22.1200504302979,0,8.90232372283936,0,28.1314277648926,9.69305896759033,0,12.9029197692871,0,23.8552932739258,11.6412963867188,2.4216148853302,13.3222103118896,11.0368366241455,14.3061590194702,0,0,3.860276222229
"3-Feb",10.8654127120972,10.9185609817505,22.1446418762207,4.19504117965698,7.3142204284668,13.5036201477051,0,22.7884387969971,27.5525779724121,14.0182209014893,10.4426126480103,17.4769496917725,23.32737159729,27.6969337463379,0,11.7052888870239,7.81596183776855,12.7546424865723,17.6960411071777,36.6954383850098,8.90232372283936,9.01331615447998,14.0657138824463,29.0791778564453,7.52123212814331,12.9029197692871,0,23.8552932739258,11.6412963867188,7.26484441757202,6.66110515594482,2.75920915603638,14.3061590194702,38.8808860778809,0,3.860276222229
"4-Feb",11.9885511398315,15.9229011535645,16.6084823608398,14.6826438903809,7.3142204284668,27.0072402954102,19.2216205596924,0,0,6.13297128677368,2.94328498840332,23.3570461273193,0,24.2348175048828,23.6979522705078,5.85264444351196,15.6319236755371,0,17.6960411071777,7.33908748626709,5.93488264083862,17.1682224273682,7.03285694122314,9.69305896759033,0,12.9029197692871,0,23.8552932739258,14.5516214370728,9.6864595413208,6.66110515594482,6.30676460266113,14.3061590194702,0,11.0007295608521,9.65069103240967
"5-Feb",13.1747875213623,3.18458008766174,0,8.39008235931396,0,0,6.40720653533936,0,13.7762889862061,6.13297128677368,18.5467262268066,23.8470497131348,11.663685798645,0,7.89931678771973,11.7052888870239,15.6319236755371,8.50309562683105,8.84802055358887,22.0172634124756,2.96744132041931,10.3009328842163,14.0657138824463,4.84652948379517,37.6061553955078,4.30097341537476,0,15.9035291671753,14.5516214370728,2.4216148853302,11.101842880249,9.46014595031738,28.6123180389404,38.8808860778809,27.501823425293,3.860276222229
"6-Feb",10.0307121276855,7.5777759552002,20.7677726745605,9.34757232666016,9.85552883148193,5.07400989532471,4.72336006164551,15.3450841903687,0,0,9.58421516418457,15.9579696655273,13.96315574646,0,0,18.8309020996094,9.67530250549316,21.7664203643799,14.1415567398071,25.6208667755127,19.3627834320068,20.016487121582,0,6.38873624801636,6.1098165512085,10.0240249633789,8.67044162750244,4.83432912826538,18.852912902832,15.6562232971191,11.004695892334,21.5325927734375,14.2887678146362,14.8141937255859,41.0661773681641,16.9565925598145
"7-Feb",32.156665802002,9.36262226104736,20.7677726745605,10.6829404830933,4.92776441574097,0,14.1700801849365,13.4269495010376,22.3857345581055,10.3763847351074,22.2577133178711,9.11884021759033,27.9263114929199,20.5612888336182,1.70570039749146,6.27696752548218,29.0259056091309,43.5328407287598,18.8554077148438,0,29.0441722869873,13.3443260192871,0,12.7774724960327,12.219633102417,20.0480499267578,17.3408832550049,9.66865825653076,8.07982063293457,15.6562232971191,12.5767955780029,12.9195566177368,2.38146138191223,22.2212905883789,27.3774528503418,25.8386154174805
"8-Feb",9.48851013183594,3.68451070785522,47.4692001342773,0,9.85552883148193,0,14.1700801849365,15.3450841903687,7.46191167831421,10.3763847351074,5.65747976303101,15.9579696655273,6.98157787322998,11.7493085861206,2.88190627098083,6.27696752548218,38.7012100219727,0,0,14.6404962539673,22.1288948059082,26.6886520385742,12.9301519393921,15.9718399047852,0,0,0,7.25149393081665,0,15.6562232971191,6.28839778900146,12.9195566177368,0,22.2212905883789,27.3774528503418,11.3043947219849
"9-Feb",8.0287389755249,7.18114280700684,0,9.34757232666016,9.85552883148193,15.2220296859741,4.72336006164551,5.1150279045105,22.3857345581055,10.3763847351074,22.4624252319336,23.9369564056396,0,30.8419322967529,2.21498560905457,0,29.0259056091309,0,14.1415567398071,44.8365173339844,0,13.3443260192871,17.2402019500732,6.38873624801636,18.3294486999512,0,26.0113258361816,9.66865825653076,8.07982063293457,20.8749656677246,0,8.613037109375,0,7.40709686279297,27.3774528503418,11.3043947219849
"10-Feb",0,3.8828272819519,0,5.34147024154663,14.7832937240601,20.2960395812988,0,15.3450841903687,14.9238233566284,0,12.9898672103882,7.97898483276367,6.98157787322998,10.2806444168091,5.47683525085449,12.5539350509644,19.3506050109863,21.7664203643799,14.1415567398071,6.40521669387817,14.5220861434937,22.8759841918945,4.31005048751831,9.58310317993164,12.219633102417,11.4560289382935,0,9.66865825653076,8.07982063293457,8.94641399383545,0,0,2.38146138191223,0,0,16.9565925598145
"11-Feb",0,17.8471584320068,0,0,9.03936767578125,8.239501953125,5.05640316009521,28.8225479125977,18.2670516967773,13.0222272872925,4.55182504653931,0,0,3.60718512535095,8.10943412780762,0,18.6415481567383,0,8.26029300689697,0,12.1326913833618,0,8.22986602783203,18.7614994049072,9.60492324829102,0,0,12.9624242782593,13.9731798171997,11.8632154464722,3.81438231468201,18.0363368988037,0,48.5659523010254,0,5.35811471939087
"12-Feb",0,15.6162643432617,0,7.670982837677,27.1181011199951,8.239501953125,20.2256126403809,6.92173862457275,0,19.5333423614502,22.759126663208,45.1109085083008,19.1487712860107,8.2449951171875,14.1915092468262,9.73430061340332,10.6523141860962,3.65222573280334,13.0917873382568,3.29673528671265,4.04423046112061,24.5860652923584,0,18.7614994049072,9.60492324829102,0,19.1198101043701,22.6842422485352,5.32311677932739,5.93160772323608,0,9.01816844940186,14.1059494018555,0,43.7056121826172,26.7905731201172
"13-Feb",7.11539602279663,17.8471584320068,0,23.0129489898682,13.5590505599976,12.3592519760132,0,6.02948331832886,0,0,20.8083457946777,15.0369691848755,12.7658491134644,7.2143702507019,10.6436319351196,17.035026550293,55.9246444702148,0,24.1314888000488,6.59347057342529,24.2653827667236,16.3907089233398,12.344799041748,12.5076665878296,19.209846496582,0,9.55990505218506,9.72181797027588,2.6615583896637,17.7948226928711,11.4431467056274,0,14.1059494018555,0,8.74112319946289,0
"14-Feb",12.5933561325073,31.2325286865234,0,38.3549156188965,0,12.3592519760132,15.1692094802856,0,18.2670516967773,13.0222272872925,18.2073001861572,15.0369691848755,6.38292455673218,10.8215551376343,10.6436319351196,4.25875663757324,27.9623222351074,7.30445146560669,11.7929983139038,6.59347057342529,18.4879131317139,0,12.344799041748,0,19.209846496582,0,0,16.2030296325684,0,11.8632154464722,22.8862934112549,9.01816844940186,0,0,0,5.35811471939087
"15-Feb",17.7438297271729,15.6162643432617,0,30.683931350708,0,14.1248598098755,17.3362407684326,8.65217208862305,13.700288772583,0,13.6554746627808,0,19.1487712860107,3.60718512535095,3.54787731170654,4.25875663757324,9.32077407836914,3.65222573280334,9.11749362945557,7.53539514541626,16.1769218444824,16.3907089233398,16.4597320556641,6.25383329391479,0,12.59645652771,9.55990505218506,14.8141994476318,0,0,0,0,14.1059494018555,32.3773002624512,8.74112319946289,6.12355947494507
"16-Feb",11.8149576187134,0,0,7.09767007827759,2.19659924507141,9.45193099975586,17.2856121063232,13.2313280105591,20.5789031982422,21.1808567047119,26.8182067871094,0,7.97418832778931,10.8663988113403,9.90261459350586,11.1094846725464,3.65798902511597,6.59329843521118,17.8578834533691,0,0,0,23.743558883667,6.95525360107422,6.27038955688477,0,12.4943790435791,16.3117218017578,17.2841243743896,15.146632194519,10.1063547134399,0,13.563099861145,4.56447839736938,0,0
"17-Feb",15.240213394165,17.9793472290039,21.3614196777344,21.2930088043213,8.78639698028564,3.15064358711243,19.7549858093262,13.2313280105591,7.8395824432373,6.051673412323,18.7727451324463,19.6244010925293,11.9612817764282,7.24426603317261,8.66478729248047,16.6642265319824,3.65798902511597,6.59329843521118,17.8578834533691,0,13.9555339813232,11.9077749252319,15.8290386199951,34.7762680053711,3.13519477844238,4.13565969467163,6.24718952178955,24.4675827026367,12.9630928039551,15.146632194519,10.1063547134399,0,13.563099861145,4.56447839736938,18.5953197479248,14.8927536010742
"18-Feb",11.7932796478271,5.24397706985474,0,14.1953401565552,2.51039910316467,12.6025743484497,17.2856121063232,0,10.2894515991211,15.8856430053711,10.7272834777832,0,7.97418832778931,7.24426603317261,12.997181892395,11.1094846725464,10.9739665985107,7.53519868850708,8.92894172668457,19.7844257354736,24.4221839904785,0,21.1053848266602,20.8657608032227,3.13519477844238,12.4069795608521,14.2792901992798,8.15586090087891,8.64206218719482,22.71994972229,0,4.93089818954468,13.563099861145,18.2579135894775,74.3812789916992,0
"19-Feb",14.5898475646973,10.4879541397095,0,7.09767007827759,2.19659924507141,12.6025743484497,9.87749290466309,0,13.7192687988281,5.29521417617798,18.7727451324463,0,3.98709416389465,18.1106643676758,0,22.2189693450928,14.6319561004639,3.76759934425354,13.3934125900269,16.9580783843994,12.2110919952393,0,27.1354961395264,34.7762680053711,9.40558338165283,4.13565969467163,21.4189357757568,32.6234436035156,4.32103109359741,22.71994972229,5.05317735671997,19.7235927581787,13.563099861145,13.6934356689453,0,0
"20-Feb",13.4408702850342,10.4879541397095,0,3.54883503913879,6.58979797363281,3.15064358711243,8.64280605316162,6.61566400527954,10.2894515991211,15.8856430053711,9.38637256622314,19.6244010925293,19.9354705810547,3.6221330165863,4.95130729675293,22.2189693450928,14.6319561004639,16.4832458496094,22.3223533630371,0,18.3166370391846,29.7694396972656,18.0903301239014,20.8657608032227,6.27038955688477,8.27131938934326,14.2792901992798,0,8.64206218719482,22.71994972229,10.1063547134399,19.7235927581787,10.172324180603,13.6934356689453,0,29.7855072021484
"21-Feb",33.4835548400879,8.84570693969727,10.9653301239014,13.2055158615112,19.0829277038574,0,14.5574865341187,0,26.2996063232422,9.00831604003906,8.8323917388916,21.1009426116943,17.4451751708984,1.7628790140152,6.71674394607544,6.29718494415283,43.8803863525391,5.43445539474487,13.3091592788696,0.929933607578278,5.56831836700439,22.5476398468018,38.9213714599609,5.34881639480591,0,7.03919887542725,0,8.80421733856201,19.9169521331787,0,8.60237789154053,4.60745859146118,3.53693842887878,0,0,21.0290985107422
"22-Feb",0,8.84570693969727,0,19.8082733154297,0,20.3588352203369,4.8524956703186,20.3352241516113,18.0201034545898,0,17.6647834777832,21.1009426116943,17.4451751708984,5.02480459213257,0,7.19678258895874,25.8156700134277,0,17.7455444335938,21.0016021728516,11.1366367340088,7.5158805847168,0,2.67440819740295,20.7366180419922,14.0783977508545,6.12075185775757,22.0105438232422,6.63898420333862,16.8473567962646,0,13.8223762512207,14.1477537155151,47.5607147216797,3.84165811538696,24.0332584381104
"23-Feb",18.9560794830322,0,6.26590347290039,16.5068950653076,4.77073192596436,13.5725574493408,19.4099826812744,0,12.3705568313599,9.00831604003906,8.8323917388916,10.5504713058472,8.72258758544922,11.5126800537109,7.67627859115601,12.5943698883057,0,1.81148517131805,13.3091592788696,3.4872510433197,12.7275829315186,15.0317611694336,16.6805877685547,5.34881639480591,10.3683090209961,14.0783977508545,12.2415037155151,4.40210866928101,26.5559368133545,16.8473567962646,8.60237789154053,4.60745859146118,3.53693842887878,23.7803573608398,11.5249738693237,21.0290985107422
"24-Feb",13.6583099365234,17.6914138793945,18.7977085113525,3.77300500869751,9.54146385192871,13.5725574493408,16.6371269226074,0,12.4679622650146,9.00831604003906,0,0,0,32.4153861999512,2.23891448974609,14.3935651779175,13.8767032623291,1.81148517131805,13.3091592788696,4.78251600265503,12.7275829315186,12.8843660354614,22.2407855987549,8.02322483062744,20.7366180419922,35.1959953308105,24.4830074310303,13.2063264846802,19.9169521331787,33.6947135925293,5.73491859436035,4.60745859146118,0,0,0,0
