"","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016"
"15-Sep",0,0,0,15.2605018615723,0,0,0,12.594672203064,0,28.7837886810303,0,0,0,0,0,0,0,24.096715927124,0,0,0,0,0,0,45.6974678039551,0,0,0,0,29.8908653259277,0,0,0,0,0,
"16-Sep",0,0,17.0500469207764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99.6198501586914,0,0,0,0,10.9501810073853,0,0,11.8078660964966,0,0,0,0,0,0,0,0,27.3155536651611,
"17-Sep",0,0,34.1000938415527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.4235992431641,0,0,0,0,0,0,0,0,54.6311073303223,
"18-Sep",2.9555938243866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.7620964050293,0,11.8078660964966,12.1485633850098,0,0,0,0,0,0,0,0,
"19-Sep",2.25188088417053,0,0,0,0,4.85040903091431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.8505439758301,0,0,0,31.8899784088135,27.0521221160889,0,0,0,0,0,0,0,
"20-Sep",0,0,0,12.5256462097168,0,0,0,18.5019969940186,24.2482395172119,0,0,0,0,0,0,0,0,0,0,0,0,0,32.8505439758301,15.027889251709,0,0,12.1485633850098,0,0,0,0,0,0,0,0,
"21-Sep",0,0,0,0,0,0,0,24.2838077545166,69.7949371337891,0,0,0,0,0,0,0,0,8.84587097167969,0,0,0,0,22.2536315917969,0,13.739972114563,11.5350103378296,38.216926574707,0,0,0,0,0,53.7254371643066,0,0,
"22-Sep",16.585075378418,0,0,0,50.249885559082,0,0,48.5676155090332,23.2649765014648,12.6839237213135,0,0,0,0,0,0,0,61.9210968017578,0,0,0,0,33.3804512023926,15.0069122314453,13.739972114563,0,38.216926574707,0,0,0,0,0,67.1567993164062,0,0,
"23-Sep",49.7552299499512,0,0,0,50.249885559082,0,6.36721611022949,24.2838077545166,23.2649765014648,25.367847442627,0,0,44.9477310180664,0,0,0,41.3645095825195,0,0,0,0,0,38.1490821838379,0,68.6998596191406,0,0,0,0,0,0,0,40.2940788269043,0,0,
"24-Sep",0,0,0,0,0,0,0,24.2838077545166,0,12.6839237213135,0,0,89.8954620361328,0,0,0,0,0,12.8683128356934,0,25.6836223602295,0,0,7.50345611572266,0,0,19.1084632873535,0,0,0,0,0,0,0,0,
"25-Sep",37.9087448120117,0,26.0543041229248,0,0,0,0,0,0,25.367847442627,0,0,0,0,0,0,0,0,12.8683128356934,26.3751163482666,0,0,22.2536315917969,22.510368347168,0,0,0,0,0,0,0,0,0,0,0,
"26-Sep",7.44706773757935,0,0,0,0,0,0,0,0,66.1587066650391,0,0,32.7678489685059,0,0,0,0,37.6845741271973,0,0,0,0,39.8663597106934,0,0,0,31.3466396331787,0,0,0,0,0,0,0,0,
"27-Sep",0,0,0,0,0,6.00420188903809,0,0,0,0,0,0,0,0,0,0,0,18.8422870635986,34.7177314758301,0,0,0,13.2887868881226,0,0,0,31.3466396331787,0,0,0,0,0,0,0,0,
"28-Sep",0,0,0,10.4530353546143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.5775737762451,20.7999076843262,0,0,0,0,0,0,0,0,0,0,0,
"29-Sep",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.7999076843262,0,0,0,0,0,0,0,0,29.9348087310791,0,0,
"30-Sep",0,0,56.0692901611328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.8422870635986,17.358865737915,0,0,0,0,0,0,0,0,0,0,0,0,0,68.4224166870117,0,0,
"1-Oct",0,0,0,2.99878525733948,0,0,0,0,0,0,0,0,0,0,0,0,0,25.464376449585,19.9415225982666,0,0,0,0,18.9757537841797,0,7.70099067687988,0,0,0,0,0,0,0,0,0,
"2-Oct",0,0,0,0,0,0,0,19.0687732696533,0,0,0,0,0,0,0,0,0,0,19.9415225982666,0,0,0,0,9.48787689208984,1.22429001331329,15.4019813537598,0,9.07976055145264,0,0,3.50605201721191,0,17.0528831481934,0,0,
"3-Oct",0,0,0,0,0,0,0,23.8359661102295,0,0,0,0,0,0,0,28.7529277801514,0,0,0,0,0,0,0,0,4.28501510620117,0,0,0,0,0,0,0,0,0,0,
"4-Oct",0,0,0,0,0,0,0,4.76719331741333,0,0,0,0,0,0,0,0,9.90550994873047,8.48812484741211,9.9707612991333,0,0,0,0,0,0,0,0,0,23.8610229492188,0,0,2.99675250053406,0,0,0,
"5-Oct",0,0,0,0,18.4879837036133,0,0,0,0,0,0,0,0,0,0,0,1.59540069103241,0,0,0,7.7825927734375,0,0,0,0,0,0,0,7.95367383956909,0,0,2.34118175506592,0,0,0,
"6-Oct",0,0,18.1693916320801,0,7.04324293136597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.97995758056641,0,0,
"7-Oct",0,0,0,0,28.1729717254639,0,0,0,0,0,0,0,0,0,0,0,0,0,13.4283275604248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"8-Oct",0,0,18.1693916320801,0,7.04324293136597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.5008749961853,0,0,0,0,0,0,0,0,0,0,0,19.9599151611328,0,0,
"9-Oct",0,0,0,0,0,0,0,0,0,14.1284980773926,0,3.1389799118042,0,0,0,0,0,0,0,0,7.42957162857056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"10-Oct",0,0,0,0,0,0,0,0,0,0,0,21.9728584289551,0,0,0,0,0,0,0,6.47003507614136,6.5008749961853,0,0,0,0,0,0,0,0,0,0,0,19.9599151611328,0,0,
"11-Oct",0,0,0,0,10.4689788818359,0,0,0,0,0,0,10.4102754592896,0,0,0,0,0,0,0,0,24.5645751953125,0,0,0,0,0,0,0,0,0,0,0,0,0,2.67204356193542,
"12-Oct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"13-Oct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.95854949951172,0,0,5.75126934051514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"14-Oct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.95854949951172,0,0,5.75126934051514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.21497797966003,0,
"15-Oct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.75126934051514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"16-Oct",0,0,0,0,0,0,16.280445098877,0,0,0,0,0,0,0,0,0,0,15.5756597518921,0,0,0,0,0,0,0,0,0,0,0,0,2.19224524497986,0,0,0,0,
"17-Oct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"18-Oct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"19-Oct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.60052394866943,0,0,0,0,0,
"20-Oct",0,6.87064743041992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.70200538635254,0,0,0,0,0,
"21-Oct",0,3.58411359786987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"22-Oct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"23-Oct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"24-Oct",0,0,0,0,0,4.24965810775757,0,0,3.10484933853149,0,3.23813486099243,0,0,0,0,0,0,0,0,0,0,2.77983331680298,0,0,0,0,2.71900367736816,0,0,0,0,0,0,0,0,
"25-Oct",0,0,0,4.40070533752441,0,4.24965810775757,0,0,3.10484933853149,0,3.23813486099243,0,14.0548696517944,1.33483159542084,0,0,0,0,0,2.06986045837402,0,2.77983331680298,0,0,0,0,2.71900367736816,0,0,0,0,0,0,0,3.70532464981079,
"26-Oct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"27-Oct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"28-Oct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.79977798461914,0,
"29-Oct",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"30-Oct",0,6.01452398300171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.79553174972534,0,0,0,0,0,0,0,0,0,0,0,0,
"31-Oct",23.431131362915,0,0,0,0,0,0,0,0,0,0,0,0,8.24303531646729,0,0,0,0,0,0,0,0,3.79553174972534,0,0,0,0,0,0,0,0,0,0,0,0,
"1-Nov",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"2-Nov",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.59501171112061,0,0,0,
"3-Nov",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"4-Nov",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"5-Nov",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"6-Nov",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"7-Nov",0,2.25007581710815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"8-Nov",0,7.87526512145996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"9-Nov",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"10-Nov",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"11-Nov",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.78831052780151,0,0,0,0,0,0,
"12-Nov",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"13-Nov",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"14-Nov",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"15-Nov",0,0,0,0,0,0,0,0,0,0,0,0,4.16407012939453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.17604923248291,0,0,0,0,0,
"16-Nov",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"17-Nov",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"18-Nov",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"19-Nov",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"20-Nov",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"21-Nov",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"22-Nov",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.12482476234436,0,0,0,0,0,
"23-Nov",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"24-Nov",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"25-Nov",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"26-Nov",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"27-Nov",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15994310379028,0,0,0,0,
"28-Nov",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15994310379028,0,0,0,0,
"29-Nov",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"30-Nov",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"1-Dec",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.644078493118286,0,0,0,0,0,0,0,
"2-Dec",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"3-Dec",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"4-Dec",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"5-Dec",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"6-Dec",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"7-Dec",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"8-Dec",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"9-Dec",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"10-Dec",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"11-Dec",0,0,0,0,0,0,4.70136690139771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"12-Dec",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"13-Dec",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"14-Dec",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"15-Dec",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"16-Dec",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"17-Dec",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"18-Dec",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.753183364868164,0,0,0,0,0,0,0,
"19-Dec",1.76587510108948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"20-Dec",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"21-Dec",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.784064948558807,0,0,0,0,0,0,0,
"22-Dec",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"23-Dec",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"24-Dec",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"25-Dec",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"26-Dec",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"27-Dec",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"28-Dec",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"29-Dec",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"30-Dec",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
"31-Dec",0,0,0,0,0,0,0.345534712076187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
